Id,Label,timeset,indegree,outdegree,degree,modularity_class
4784,4784,,0,1,1,32
4785,4785,,2,0,2,3
4786,4786,,1,1,2,4
4787,4787,,1,0,1,4
4788,4788,,0,1,1,33
4789,4789,,1,1,2,1
4790,4790,,1,1,2,3
4791,4791,,1,1,2,4
4792,4792,,0,0,0,217
4793,4793,,1,1,2,105
4794,4794,,0,1,1,16
4795,4795,,1,0,1,32
4796,4796,,0,2,2,5
4797,4797,,1,1,2,22
4798,4798,,1,1,2,4
4799,4799,,1,1,2,57
4800,4800,,2,0,2,105
4801,4801,,0,1,1,24
4802,4802,,0,0,0,218
4803,4803,,1,0,1,219
4804,4804,,2,0,2,22
4805,4805,,2,0,2,3
4806,4806,,1,1,2,22
4807,4807,,0,2,2,6
4808,4808,,0,2,2,0
4809,4809,,1,1,2,5
4810,4810,,0,0,0,220
4811,4811,,1,1,2,19
4812,4812,,1,0,1,94
4813,4813,,2,0,2,105
4814,4814,,1,1,2,1
4815,4815,,0,2,2,0
4816,4816,,1,1,2,3
4817,4817,,0,0,0,221
4818,4818,,0,2,2,14
4819,4819,,1,1,2,14
4820,4820,,0,2,2,5
4821,4821,,0,2,2,3
4822,4822,,0,2,2,5
4823,4823,,0,2,2,18
4824,4824,,0,1,1,273
4825,4825,,1,1,2,222
4826,4826,,1,1,2,4
4827,4827,,2,0,2,105
4828,4828,,0,2,2,5
4829,4829,,0,2,2,4
4830,4830,,2,0,2,39
4831,4831,,1,1,2,223
4832,4832,,1,1,2,22
4833,4833,,1,1,2,19
4834,4834,,1,1,2,94
4835,4835,,0,0,0,224
4836,4836,,1,1,2,18
4837,4837,,1,1,2,6
4838,4838,,0,0,0,225
4839,4839,,1,1,2,14
4840,4840,,1,1,2,33
4841,4841,,2,0,2,3
4842,4842,,0,2,2,27
4843,4843,,0,1,1,8
4844,4844,,1,1,2,4
4845,4845,,0,2,2,226
4846,4846,,1,1,2,3
4847,4847,,1,1,2,19
4848,4848,,1,1,2,19
4849,4849,,1,1,2,75
4850,4850,,1,1,2,16
4851,4851,,1,1,2,3
4852,4852,,1,1,2,33
4853,4853,,1,1,2,3
4854,4854,,1,1,2,4
4855,4855,,1,1,2,7
4856,4856,,1,0,1,9
4857,4857,,1,0,1,5
4858,4858,,0,2,2,3
4859,4859,,1,1,2,14
4860,4860,,0,2,2,105
4861,4861,,0,2,2,82
4862,4862,,0,0,0,227
4863,4863,,1,1,2,5
4864,4864,,1,1,2,4
4865,4865,,1,1,2,18
4866,4866,,1,0,1,14
4867,4867,,1,1,2,3
4868,4868,,1,1,2,1
4869,4869,,2,0,2,5
4870,4870,,0,2,2,32
4871,4871,,0,2,2,32
4872,4872,,0,2,2,3
4873,4873,,1,1,2,77
4874,4874,,1,1,2,105
4875,4875,,0,2,2,4
4876,4876,,2,0,2,1
4877,4877,,2,0,2,3
4878,4878,,1,1,2,228
4879,4879,,2,0,2,8
4880,4880,,1,1,2,5
4881,4881,,2,0,2,3
4882,4882,,1,1,2,22
4883,4883,,1,1,2,19
4884,4884,,1,1,2,34
4885,4885,,1,1,2,3
4886,4886,,0,2,2,105
4887,4887,,0,2,2,1
4888,4888,,0,2,2,4
4889,4889,,0,2,2,4
4890,4890,,1,0,1,77
4891,4891,,1,1,2,27
4892,4892,,2,0,2,94
4893,4893,,0,2,2,5
4894,4894,,1,1,2,3
4895,4895,,2,0,2,7
4896,4896,,1,1,2,3
4897,4897,,1,1,2,22
4898,4898,,1,0,1,9
4899,4899,,1,1,2,9
4900,4900,,0,2,2,94
4901,4901,,0,2,2,27
4902,4902,,2,0,2,34
4903,4903,,1,1,2,74
4904,4904,,0,2,2,0
4905,4905,,1,1,2,94
4906,4906,,2,0,2,16
4907,4907,,1,1,2,94
4908,4908,,1,1,2,94
4909,4909,,0,2,2,3
4910,4910,,1,1,2,78
4911,4911,,1,1,2,22
4912,4912,,2,0,2,14
4913,4913,,0,2,2,5
4914,4914,,0,1,1,4
4915,4915,,0,2,2,94
4916,4916,,1,1,2,14
4917,4917,,1,1,2,18
4918,4918,,1,1,2,4
4919,4919,,1,1,2,3
4920,4920,,2,0,2,14
4921,4921,,1,1,2,34
4922,4922,,0,0,0,229
4923,4923,,2,0,2,19
4924,4924,,1,1,2,94
4925,4925,,0,0,0,230
4926,4926,,0,0,0,231
4927,4927,,0,2,2,7
4928,4928,,1,1,2,3
4929,4929,,1,1,2,232
4930,4930,,1,1,2,3
4931,4931,,1,1,2,105
4932,4932,,1,1,2,14
4933,4933,,1,1,2,16
4934,4934,,0,2,2,1
4935,4935,,0,2,2,94
4936,4936,,1,1,2,5
4937,4937,,0,0,0,233
4938,4938,,0,0,0,234
4939,4939,,2,0,2,3
4940,4940,,2,0,2,22
4941,4941,,0,1,1,8
4942,4942,,1,1,2,105
4943,4943,,2,0,2,4
4944,4944,,1,1,2,3
4945,4945,,1,1,2,77
4946,4946,,0,2,2,8
4947,4947,,1,1,2,5
4948,4948,,0,1,1,10
4949,4949,,1,0,1,235
4950,4950,,1,1,2,3
4951,4951,,1,1,2,16
4952,4952,,1,1,2,14
4953,4953,,2,0,2,3
4954,4954,,2,0,2,16
4955,4955,,1,1,2,5
4956,4956,,1,1,2,236
4957,4957,,1,1,2,3
4958,4958,,2,0,2,4
4959,4959,,2,0,2,7
4960,4960,,1,1,2,18
4961,4961,,0,0,0,237
4962,4962,,0,2,2,3
4963,4963,,1,1,2,3
4964,4964,,2,0,2,4
4965,4965,,1,1,2,22
4966,4966,,1,0,1,22
4967,4967,,1,1,2,3
4968,4968,,2,0,2,3
4969,4969,,0,2,2,63
4970,4970,,2,0,2,3
4971,4971,,2,0,2,22
4972,4972,,1,1,2,5
4973,4973,,0,1,1,238
4974,4974,,1,1,2,239
4975,4975,,2,0,2,44
4976,4976,,0,2,2,22
4977,4977,,0,2,2,3
4978,4978,,1,1,2,4
4979,4979,,2,0,2,10
4980,4980,,2,0,2,19
4981,4981,,1,1,2,5
4982,4982,,2,0,2,94
4983,4983,,1,1,2,105
4984,4984,,2,0,2,5
4985,4985,,0,2,2,16
4986,4986,,1,1,2,9
4987,4987,,0,2,2,14
4988,4988,,0,2,2,240
4989,4989,,1,1,2,4
4990,4990,,1,1,2,4
4991,4991,,0,0,0,241
4992,4992,,1,1,2,105
4993,4993,,1,1,2,40
4994,4994,,1,1,2,105
4995,4995,,0,2,2,5
4996,4996,,1,1,2,0
4997,4997,,0,0,0,242
4998,4998,,0,2,2,1
4999,4999,,1,1,2,6
5000,5000,,1,1,2,5
5001,5001,,0,0,0,243
5002,5002,,1,1,2,3
5003,5003,,0,1,1,18
5004,5004,,1,1,2,94
5005,5005,,2,0,2,5
5006,5006,,1,1,2,4
5007,5007,,2,0,2,1
5008,5008,,0,2,2,3
5009,5009,,0,2,2,3
5010,5010,,2,0,2,27
5011,5011,,2,0,2,244
5012,5012,,1,0,1,321
5013,5013,,0,1,1,5
5014,5014,,1,1,2,32
5015,5015,,1,0,1,82
5016,5016,,0,0,0,245
5017,5017,,0,0,0,246
5018,5018,,2,0,2,3
5019,5019,,1,1,2,4
5020,5020,,0,2,2,8
5021,5021,,0,1,1,8
5022,5022,,1,0,1,78
5023,5023,,0,2,2,105
5024,5024,,0,2,2,19
5025,5025,,0,2,2,14
5026,5026,,1,1,2,8
5027,5027,,0,0,0,247
5028,5028,,0,2,2,24
5029,5029,,0,2,2,18
5030,5030,,0,2,2,7
5031,5031,,0,0,0,248
5032,5032,,2,0,2,27
5033,5033,,0,1,1,9
5034,5034,,0,0,0,249
5035,5035,,0,0,0,250
5036,5036,,1,0,1,77
5037,5037,,1,1,2,94
5038,5038,,1,1,2,5
5039,5039,,0,2,2,5
5040,5040,,1,1,2,16
5041,5041,,1,1,2,5
5042,5042,,2,0,2,4
5043,5043,,2,0,2,4
5044,5044,,1,1,2,9
5045,5045,,1,1,2,5
5046,5046,,2,0,2,0
5047,5047,,2,0,2,14
5048,5048,,1,1,2,3
5049,5049,,1,1,2,3
5050,5050,,1,1,2,3
5051,5051,,1,1,2,94
5052,5052,,0,2,2,6
5053,5053,,0,0,0,251
5054,5054,,1,1,2,14
5055,5055,,0,0,0,252
5056,5056,,0,0,0,253
5057,5057,,1,1,2,3
5058,5058,,1,1,2,4
5059,5059,,0,2,2,7
5060,5060,,2,0,2,270
5061,5061,,1,1,2,4
5062,5062,,0,2,2,9
5063,5063,,0,2,2,5
5064,5064,,0,2,2,5
5065,5065,,1,1,2,9
5066,5066,,1,1,2,1
5067,5067,,0,0,0,254
5068,5068,,1,1,2,4
5069,5069,,0,2,2,1
5070,5070,,2,0,2,2
5071,5071,,0,2,2,4
5072,5072,,0,0,0,255
5073,5073,,0,2,2,5
5074,5074,,0,1,1,8
5075,5075,,1,1,2,3
5076,5076,,2,0,2,8
5077,5077,,1,1,2,105
5078,5078,,1,1,2,4
5079,5079,,1,0,1,39
5080,5080,,2,0,2,105
5081,5081,,1,1,2,105
5082,5082,,0,0,0,256
5083,5083,,0,0,0,257
5084,5084,,0,2,2,33
5085,5085,,1,1,2,8
5086,5086,,1,1,2,258
5087,5087,,1,1,2,6
5088,5088,,1,1,2,94
5089,5089,,1,0,1,22
5090,5090,,1,1,2,78
5091,5091,,0,2,2,9
5092,5092,,0,0,0,259
5093,5093,,2,0,2,3
5094,5094,,1,0,1,27
5095,5095,,0,0,0,260
5096,5096,,2,0,2,9
5097,5097,,0,0,0,261
5098,5098,,1,1,2,9
5099,5099,,1,1,2,34
5100,5100,,1,1,2,9
5101,5101,,1,1,2,22
5102,5102,,2,0,2,19
5103,5103,,0,2,2,33
5104,5104,,0,0,0,262
5105,5105,,0,1,1,19
5106,5106,,1,1,2,9
5107,5107,,0,1,1,9
5108,5108,,0,2,2,9
5109,5109,,1,1,2,263
5110,5110,,0,2,2,3
5111,5111,,1,1,2,4
5112,5112,,0,2,2,4
5113,5113,,1,0,1,3
5114,5114,,1,1,2,263
5115,5115,,1,1,2,82
5116,5116,,1,1,2,0
5117,5117,,0,2,2,264
5118,5118,,1,0,1,3
5119,5119,,0,1,1,27
5120,5120,,2,0,2,5
5121,5121,,0,2,2,77
5122,5122,,1,1,2,265
5123,5123,,1,1,2,9
5124,5124,,0,2,2,105
5125,5125,,2,0,2,5
5126,5126,,1,1,2,6
5127,5127,,1,1,2,19
5128,5128,,0,0,0,266
5129,5129,,1,1,2,1
5130,5130,,1,1,2,267
5131,5131,,1,1,2,268
5132,5132,,1,1,2,269
5133,5133,,1,1,2,3
5134,5134,,1,1,2,5
5135,5135,,1,1,2,3
5136,5136,,0,2,2,7
5137,5137,,0,1,1,3
5138,5138,,2,0,2,3
5139,5139,,0,1,1,5
5140,5140,,1,0,1,5
5141,5141,,2,0,2,1
5142,5142,,1,1,2,33
5143,5143,,1,1,2,8
5144,5144,,1,0,1,9
5145,5145,,1,1,2,16
5146,5146,,1,1,2,6
5147,5147,,2,0,2,5
5148,5148,,0,2,2,270
5149,5149,,2,0,2,105
5150,5150,,0,2,2,2
5151,5151,,1,1,2,113
5152,5152,,1,1,2,4
5153,5153,,2,0,2,16
5154,5154,,0,0,0,271
5155,5155,,0,0,0,272
5156,5156,,1,1,2,9
5157,5157,,0,1,1,5
5158,5158,,0,2,2,8
5159,5159,,1,1,2,1
5160,5160,,1,1,2,3
5161,5161,,1,1,2,3
5162,5162,,1,1,2,105
5163,5163,,1,1,2,33
5164,5164,,1,1,2,4
5165,5165,,2,0,2,16
5166,5166,,1,1,2,5
5167,5167,,1,1,2,4
5168,5168,,2,0,2,273
5169,5169,,1,0,1,4
5170,5170,,1,0,1,78
5171,5171,,1,1,2,0
5172,5172,,1,1,2,9
5173,5173,,0,2,2,22
5174,5174,,1,1,2,4
5175,5175,,2,0,2,7
5176,5176,,1,1,2,3
5177,5177,,0,2,2,9
5178,5178,,0,2,2,8
5179,5179,,1,1,2,4
5180,5180,,0,0,0,274
5181,5181,,1,1,2,9
5182,5182,,1,1,2,78
5183,5183,,2,0,2,78
5184,5184,,0,1,1,4
5185,5185,,0,0,0,275
5186,5186,,0,0,0,276
5187,5187,,2,0,2,0
5188,5188,,0,0,0,277
5189,5189,,2,0,2,14
5190,5190,,1,1,2,4
5191,5191,,0,2,2,5
5192,5192,,2,0,2,3
5193,5193,,2,0,2,5
5194,5194,,0,2,2,14
5195,5195,,1,1,2,0
5196,5196,,1,1,2,3
5197,5197,,2,0,2,3
5198,5198,,2,0,2,33
5199,5199,,1,1,2,33
5200,5200,,2,0,2,94
5201,5201,,0,0,0,278
5202,5202,,1,1,2,3
5203,5203,,1,1,2,3
5204,5204,,0,2,2,5
5205,5205,,1,1,2,3
5206,5206,,0,2,2,27
5207,5207,,1,1,2,3
5208,5208,,1,1,2,33
5209,5209,,1,1,2,105
5210,5210,,1,1,2,3
5211,5211,,1,1,2,7
5212,5212,,0,2,2,8
5213,5213,,1,1,2,4
5214,5214,,1,1,2,94
5215,5215,,0,2,2,4
5216,5216,,0,0,0,279
5217,5217,,1,1,2,3
5218,5218,,1,0,1,10
5219,5219,,1,0,1,5
5220,5220,,0,0,0,280
5221,5221,,1,1,2,22
5222,5222,,0,2,2,9
5223,5223,,0,0,0,281
5224,5224,,1,1,2,1
5225,5225,,1,1,2,3
5226,5226,,2,0,2,0
5227,5227,,1,1,2,3
5228,5228,,0,1,1,3
5229,5229,,0,0,0,282
5230,5230,,1,1,2,22
5231,5231,,1,1,2,8
5232,5232,,1,1,2,22
5233,5233,,1,1,2,16
5234,5234,,1,1,2,105
5235,5235,,1,1,2,18
5236,5236,,1,1,2,3
5237,5237,,0,2,2,27
5238,5238,,0,2,2,33
5239,5239,,2,0,2,3
5240,5240,,0,0,0,283
5241,5241,,2,0,2,1
5242,5242,,1,0,1,33
5243,5243,,0,2,2,94
5244,5244,,1,1,2,3
5245,5245,,0,0,0,284
5246,5246,,0,2,2,8
5247,5247,,1,1,2,2
5248,5248,,1,1,2,10
5249,5249,,0,2,2,4
5250,5250,,1,1,2,22
5251,5251,,0,0,0,285
5252,5252,,0,0,0,286
5253,5253,,0,0,0,287
5254,5254,,0,1,1,33
5255,5255,,0,1,1,288
5256,5256,,0,2,2,1
5257,5257,,0,2,2,94
5258,5258,,1,1,2,4
5259,5259,,0,1,1,5
5260,5260,,0,1,1,3
5261,5261,,0,0,0,289
5262,5262,,1,1,2,7
5263,5263,,0,0,0,290
5264,5264,,0,2,2,18
5265,5265,,1,0,1,336
5266,5266,,2,0,2,105
5267,5267,,2,0,2,8
5268,5268,,0,0,0,291
5269,5269,,1,1,2,292
5270,5270,,2,0,2,9
5271,5271,,1,1,2,9
5272,5272,,1,1,2,8
5273,5273,,0,0,0,293
5274,5274,,1,1,2,14
5275,5275,,1,1,2,3
5276,5276,,2,0,2,4
5277,5277,,0,0,0,294
5278,5278,,1,1,2,3
5279,5279,,2,0,2,3
5280,5280,,1,1,2,3
5281,5281,,1,1,2,295
5282,5282,,1,1,2,27
5283,5283,,1,1,2,5
5284,5284,,0,0,0,296
5285,5285,,1,1,2,78
5286,5286,,0,0,0,297
5287,5287,,1,1,2,33
5288,5288,,0,1,1,77
5289,5289,,0,1,1,3
5290,5290,,0,1,1,33
5291,5291,,0,1,1,39
5292,5292,,1,0,1,3
5293,5293,,1,0,1,18
5294,5294,,1,0,1,7
5295,5295,,0,1,1,4
5296,5296,,1,0,1,94
5297,5297,,1,0,1,9
5298,5298,,1,0,1,78
5299,5299,,0,1,1,3
5300,5300,,0,1,1,5
5301,5301,,1,0,1,4
5302,5302,,0,0,0,298
5303,5303,,0,1,1,18
5304,5304,,0,1,1,32
5305,5305,,0,0,0,299
5306,5306,,0,1,1,19
5307,5307,,0,1,1,7
5308,5308,,0,1,1,3
5309,5309,,1,0,1,9
5310,5310,,1,0,1,16
5311,5311,,0,1,1,370
5312,5312,,1,0,1,34
5313,5313,,0,1,1,57
5314,5314,,0,1,1,10
5315,5315,,1,0,1,94
5316,5316,,1,0,1,7
5317,5317,,1,0,1,5
5318,5318,,1,0,1,4
5319,5319,,1,0,1,22
5320,5320,,0,0,0,300
5321,5321,,1,0,1,4
5322,5322,,1,0,1,4
5323,5323,,0,1,1,22
5324,5324,,0,1,1,94
5325,5325,,0,1,1,4
5326,5326,,0,1,1,8
5327,5327,,0,1,1,78
5328,5328,,1,0,1,8
5329,5329,,0,1,1,5
5330,5330,,0,1,1,18
5331,5331,,1,0,1,1
5332,5332,,0,1,1,1
5333,5333,,0,1,1,45
5334,5334,,0,1,1,33
5335,5335,,0,1,1,3
5336,5336,,1,0,1,27
5337,5337,,0,1,1,10
5338,5338,,0,1,1,27
5339,5339,,0,1,1,301
5340,5340,,0,1,1,33
5341,5341,,0,0,0,302
5342,5342,,1,0,1,4
5343,5343,,0,1,1,4
5344,5344,,0,1,1,105
5345,5345,,0,1,1,14
5346,5346,,1,0,1,5
5347,5347,,0,1,1,4
5348,5348,,0,0,0,303
5349,5349,,1,0,1,3
5350,5350,,0,0,0,304
5351,5351,,1,0,1,4
5352,5352,,1,0,1,105
5353,5353,,0,0,0,305
5354,5354,,1,0,1,306
5355,5355,,1,0,1,22
5356,5356,,0,1,1,5
5357,5357,,0,1,1,4
5358,5358,,0,1,1,4
5359,5359,,0,1,1,8
5360,5360,,1,0,1,10
5361,5361,,1,0,1,77
5362,5362,,1,0,1,1
5363,5363,,1,0,1,7
5364,5364,,0,1,1,24
5365,5365,,0,1,1,94
5366,5366,,0,1,1,9
5367,5367,,0,1,1,307
5368,5368,,0,1,1,4
5369,5369,,1,0,1,5
5370,5370,,0,1,1,308
5371,5371,,0,0,0,309
5372,5372,,0,1,1,77
5373,5373,,1,0,1,105
5374,5374,,0,1,1,4
5375,5375,,0,1,1,8
5376,5376,,0,0,0,310
5377,5377,,0,1,1,77
5378,5378,,0,0,0,311
5379,5379,,0,0,0,312
5380,5380,,0,1,1,18
5381,5381,,0,1,1,78
5382,5382,,0,0,0,313
5383,5383,,1,0,1,314
5384,5384,,1,0,1,4
5385,5385,,1,0,1,39
5386,5386,,0,0,0,315
5387,5387,,0,0,0,316
5388,5388,,1,0,1,16
5389,5389,,0,0,0,317
5390,5390,,0,1,1,33
5391,5391,,0,1,1,0
5392,5392,,0,0,0,318
5393,5393,,0,1,1,105
5394,5394,,0,0,0,319
5395,5395,,0,1,1,8
5396,5396,,1,0,1,4
5397,5397,,0,1,1,33
5398,5398,,0,1,1,105
5399,5399,,0,1,1,0
5400,5400,,1,0,1,4
5401,5401,,0,0,0,320
5402,5402,,1,0,1,5
5403,5403,,0,1,1,321
5404,5404,,0,1,1,77
5405,5405,,0,0,0,322
5406,5406,,0,1,1,5
5407,5407,,0,1,1,371
5408,5408,,0,1,1,33
5409,5409,,0,0,0,323
5410,5410,,0,1,1,16
5411,5411,,0,1,1,7
5412,5412,,1,0,1,5
5413,5413,,0,1,1,2
5414,5414,,1,0,1,94
5415,5415,,0,1,1,19
5416,5416,,1,0,1,5
5417,5417,,0,1,1,34
5418,5418,,0,0,0,324
5419,5419,,1,0,1,223
5420,5420,,1,0,1,5
5421,5421,,0,0,0,325
5422,5422,,0,0,0,326
5423,5423,,0,1,1,16
5424,5424,,1,0,1,4
5425,5425,,0,1,1,8
5426,5426,,0,0,0,327
5427,5427,,0,1,1,7
5428,5428,,0,0,0,328
5429,5429,,0,1,1,94
5430,5430,,0,1,1,33
5431,5431,,1,0,1,40
5432,5432,,0,0,0,329
5433,5433,,1,0,1,4
5434,5434,,0,1,1,22
5435,5435,,1,0,1,14
5436,5436,,0,1,1,105
5437,5437,,1,0,1,5
5438,5438,,0,1,1,1
5439,5439,,1,0,1,4
5440,5440,,0,0,0,330
5441,5441,,0,0,0,331
5442,5442,,0,1,1,1
5443,5443,,0,1,1,4
5444,5444,,0,1,1,7
5445,5445,,0,1,1,14
5446,5446,,0,1,1,22
5447,5447,,0,1,1,1
5448,5448,,0,1,1,27
5449,5449,,0,0,0,332
5450,5450,,0,0,0,333
5451,5451,,0,1,1,5
5452,5452,,1,0,1,8
5453,5453,,0,1,1,3
5454,5454,,1,0,1,3
5455,5455,,0,0,0,334
5456,5456,,1,0,1,32
5457,5457,,1,0,1,3
5458,5458,,1,0,1,5
5459,5459,,1,0,1,94
5460,5460,,0,1,1,5
5461,5461,,0,1,1,6
5462,5462,,0,0,0,335
5463,5463,,0,1,1,336
5464,5464,,1,0,1,22
5465,5465,,0,1,1,32
5466,5466,,0,0,0,337
5467,5467,,0,1,1,3
5468,5468,,0,1,1,338
5469,5469,,0,0,0,339
5470,5470,,0,0,0,340
5471,5471,,0,1,1,18
5472,5472,,0,1,1,105
5473,5473,,0,1,1,0
5474,5474,,1,0,1,14
5475,5475,,0,1,1,5
5476,5476,,0,1,1,33
5477,5477,,1,0,1,105
5478,5478,,0,1,1,14
5479,5479,,0,1,1,14
5480,5480,,0,0,0,341
5481,5481,,0,0,0,342
5482,5482,,0,1,1,4
5483,5483,,1,0,1,343
5484,5484,,1,0,1,141
5485,5485,,0,1,1,3
5486,5486,,1,0,1,3
5487,5487,,0,1,1,5
5488,5488,,0,0,0,344
5489,5489,,0,1,1,3
5490,5490,,1,0,1,345
5491,5491,,1,0,1,346
5492,5492,,1,0,1,3
5493,5493,,1,0,1,27
5494,5494,,0,1,1,3
5495,5495,,1,0,1,22
5496,5496,,0,0,0,347
5497,5497,,0,1,1,33
5498,5498,,0,1,1,18
5499,5499,,0,1,1,74
5500,5500,,0,1,1,105
5501,5501,,0,0,0,348
5502,5502,,0,1,1,78
5503,5503,,0,1,1,3
5504,5504,,1,0,1,18
5505,5505,,0,1,1,18
5506,5506,,1,0,1,8
5507,5507,,0,1,1,1
5508,5508,,0,0,0,349
5509,5509,,0,1,1,22
5510,5510,,1,0,1,33
5511,5511,,1,0,1,8
5512,5512,,0,1,1,18
5513,5513,,0,1,1,14
5514,5514,,1,0,1,32
5515,5515,,1,0,1,4
5516,5516,,0,0,0,350
5517,5517,,0,0,0,351
5518,5518,,0,0,0,352
5519,5519,,1,0,1,33
5520,5520,,0,1,1,3
5521,5521,,1,0,1,78
5522,5522,,1,0,1,353
5523,5523,,1,0,1,8
5524,5524,,0,0,0,354
5525,5525,,1,0,1,3
5526,5526,,0,0,0,355
5527,5527,,0,1,1,5
5528,5528,,0,1,1,77
5529,5529,,1,0,1,4
5530,5530,,0,1,1,356
5531,5531,,0,0,0,357
5532,5532,,1,0,1,3
5533,5533,,1,0,1,3
5534,5534,,1,0,1,358
5535,5535,,1,0,1,359
5536,5536,,1,0,1,82
5537,5537,,0,1,1,8
5538,5538,,1,0,1,4
5539,5539,,1,0,1,3
5540,5540,,0,0,0,360
5541,5541,,0,0,0,361
5542,5542,,0,1,1,94
5543,5543,,0,1,1,3
5544,5544,,0,1,1,0
5545,5545,,0,1,1,3
5546,5546,,1,0,1,22
5547,5547,,1,0,1,19
5548,5548,,0,1,1,3
5549,5549,,0,1,1,3
5550,5550,,0,1,1,126
5551,5551,,1,0,1,0
5552,5552,,0,1,1,5
5553,5553,,1,0,1,362
5554,5554,,1,0,1,94
5555,5555,,1,0,1,9
5556,5556,,0,1,1,7
5557,5557,,0,1,1,9
5558,5558,,0,0,0,363
5559,5559,,0,0,0,364
5560,5560,,0,0,0,365
5561,5561,,0,1,1,366
5562,5562,,0,0,0,367
5563,5563,,0,1,1,3
5564,5564,,1,0,1,32
5565,5565,,1,0,1,1
5566,5566,,0,1,1,1
5567,5567,,0,1,1,3
5568,5568,,0,1,1,4
5569,5569,,0,0,0,368
5570,5570,,0,1,1,4
5571,5571,,0,1,1,3
5572,5572,,1,0,1,14
5573,5573,,0,1,1,3
5574,5574,,1,0,1,369
5575,5575,,1,0,1,24
5576,5576,,1,0,1,78
5577,5577,,1,0,1,0
5578,5578,,1,0,1,14
5579,5579,,1,0,1,9
5580,5580,,1,0,1,22
5581,5581,,1,0,1,34
5582,5582,,0,1,1,18
5583,5583,,1,0,1,370
5584,5584,,1,0,1,4
5585,5585,,1,0,1,33
5586,5586,,1,0,1,371
5587,5587,,0,0,0,372
5588,5588,,1,0,1,18
5589,5589,,1,0,1,6
5590,5590,,1,0,1,3
5591,5591,,0,1,1,18
5592,5592,,0,0,0,373
5593,5593,,1,0,1,435
5594,5594,,1,0,1,33
5595,5595,,1,0,1,3
5596,5596,,1,0,1,3
5597,5597,,0,0,0,374
5598,5598,,1,0,1,390
5599,5599,,1,0,1,338
5600,5600,,0,1,1,8
5601,5601,,0,1,1,3
5602,5602,,0,1,1,3
5603,5603,,1,0,1,74
5604,5604,,0,1,1,7
5605,5605,,0,1,1,105
5606,5606,,0,1,1,22
5607,5607,,0,0,0,375
5608,5608,,0,1,1,18
5609,5609,,1,0,1,94
5610,5610,,0,0,0,376
5611,5611,,1,0,1,3
5612,5612,,0,1,1,5
5613,5613,,0,0,0,377
5614,5614,,0,0,0,378
5615,5615,,0,1,1,22
5616,5616,,1,0,1,10
5617,5617,,1,0,1,4
5618,5618,,1,0,1,4
5619,5619,,1,0,1,4
5620,5620,,1,0,1,5
5621,5621,,0,1,1,94
5622,5622,,0,1,1,516
5623,5623,,0,1,1,77
5624,5624,,1,0,1,1
5625,5625,,1,0,1,0
5626,5626,,1,0,1,27
5627,5627,,0,0,0,379
5628,5628,,1,0,1,94
5629,5629,,0,1,1,5
5630,5630,,1,0,1,5
5631,5631,,0,1,1,8
5632,5632,,0,1,1,105
5633,5633,,0,1,1,7
5634,5634,,1,0,1,4
5635,5635,,1,0,1,5
5636,5636,,0,1,1,105
5637,5637,,1,0,1,5
5638,5638,,1,0,1,7
5639,5639,,0,1,1,4
5640,5640,,1,0,1,94
5641,5641,,0,0,0,380
5642,5642,,0,1,1,4
5643,5643,,0,1,1,94
5644,5644,,0,0,0,381
5645,5645,,0,1,1,362
5646,5646,,0,1,1,1
5647,5647,,0,1,1,3
5648,5648,,0,0,0,382
5649,5649,,0,1,1,105
5650,5650,,1,0,1,3
5651,5651,,1,0,1,105
5652,5652,,1,0,1,599
5653,5653,,0,1,1,353
5654,5654,,1,0,1,18
5655,5655,,1,0,1,532
5656,5656,,0,0,0,383
5657,5657,,0,1,1,105
5658,5658,,0,0,0,384
5659,5659,,1,0,1,22
5660,5660,,1,0,1,5
5661,5661,,0,1,1,4
5662,5662,,0,0,0,385
5663,5663,,0,1,1,7
5664,5664,,0,1,1,22
5665,5665,,0,1,1,455
5666,5666,,0,1,1,105
5667,5667,,0,1,1,1
5668,5668,,0,1,1,3
5669,5669,,1,0,1,105
5670,5670,,0,0,0,386
5671,5671,,0,1,1,148
5672,5672,,0,1,1,57
5673,5673,,1,0,1,292
5674,5674,,0,1,1,19
5675,5675,,1,0,1,5
5676,5676,,0,1,1,16
5677,5677,,1,0,1,3
5678,5678,,0,0,0,387
5679,5679,,1,0,1,8
5680,5680,,1,0,1,3
5681,5681,,0,1,1,32
5682,5682,,0,1,1,3
5683,5683,,0,1,1,3
5684,5684,,1,0,1,3
5685,5685,,0,1,1,658
5686,5686,,0,1,1,39
5687,5687,,0,1,1,447
5688,5688,,0,1,1,3
5689,5689,,0,1,1,479
5690,5690,,0,1,1,0
5691,5691,,0,0,0,388
5692,5692,,1,0,1,3
5693,5693,,0,1,1,4
5694,5694,,1,0,1,6
5695,5695,,1,0,1,3
5696,5696,,0,0,0,389
5697,5697,,0,1,1,33
5698,5698,,1,0,1,29
5699,5699,,0,1,1,3
5700,5700,,0,1,1,8
5701,5701,,0,1,1,3
5702,5702,,0,1,1,22
5703,5703,,0,1,1,4
5704,5704,,1,0,1,3
5705,5705,,1,0,1,94
5706,5706,,0,1,1,22
5707,5707,,1,0,1,4
5708,5708,,1,0,1,5
5709,5709,,0,1,1,22
5710,5710,,0,1,1,78
5711,5711,,1,0,1,480
5712,5712,,1,0,1,18
5713,5713,,0,1,1,5
5714,5714,,0,1,1,3
