Id,Label,timeset,modularity_class,indegree,outdegree,degree
7193,7193,,29,1,1,2
7194,7194,,14,5,2,7
7195,7195,,18,8,5,13
7196,7196,,31,10,24,34
7197,7197,,31,30,17,47
7198,7198,,15,22,22,44
7199,7199,,88,3,7,10
7200,7200,,11,11,10,21
7201,7201,,8,4,10,14
7202,7202,,21,4,12,16
7203,7203,,23,1,0,1
7204,7204,,21,4,2,6
7205,7205,,52,1,2,3
7206,7206,,31,5,3,8
7207,7207,,31,3,0,3
7208,7208,,15,1,1,2
7209,7209,,127,7,5,12
7210,7210,,127,1,5,6
7211,7211,,23,2,1,3
7212,7212,,127,18,12,30
7213,7213,,23,7,6,13
7214,7214,,23,1,0,1
7215,7215,,23,2,7,9
7216,7216,,23,2,0,2
7217,7217,,23,1,2,3
7218,7218,,23,25,17,42
7219,7219,,8,7,1,8
7220,7220,,21,25,40,65
7221,7221,,0,2,0,2
7222,7222,,31,0,4,4
7223,7223,,31,8,9,17
7224,7224,,15,11,18,29
7225,7225,,52,1,3,4
7226,7226,,52,5,6,11
7227,7227,,24,0,1,1
7228,7228,,23,1,0,1
7229,7229,,120,15,20,35
7230,7230,,23,8,9,17
7231,7231,,0,1,7,8
7232,7232,,45,1,0,1
7233,7233,,8,4,1,5
7234,7234,,3,2,3,5
7235,7235,,21,0,1,1
7236,7236,,21,7,5,12
7237,7237,,127,1,2,3
7238,7238,,127,1,2,3
7239,7239,,23,3,5,8
7240,7240,,14,1,3,4
7241,7241,,14,15,17,32
7242,7242,,14,13,11,24
7243,7243,,66,0,4,4
7244,7244,,23,0,11,11
7245,7245,,127,8,2,10
7246,7246,,23,1,3,4
7247,7247,,66,8,2,10
7248,7248,,8,19,15,34
7249,7249,,43,0,1,1
7250,7250,,43,2,1,3
7251,7251,,0,10,20,30
7252,7252,,23,1,1,2
7253,7253,,0,4,8,12
7254,7254,,15,6,6,12
7255,7255,,3,2,5,7
7256,7256,,23,6,19,25
7257,7257,,8,1,1,2
7258,7258,,15,3,2,5
7259,7259,,88,2,1,3
7260,7260,,14,5,5,10
7261,7261,,88,0,2,2
7262,7262,,88,1,6,7
7263,7263,,3,0,1,1
7264,7264,,23,5,5,10
7265,7265,,21,1,3,4
7266,7266,,5,2,4,6
7267,7267,,21,1,3,4
7268,7268,,14,1,0,1
7269,7269,,127,11,13,24
7270,7270,,23,1,15,16
7271,7271,,120,2,29,31
7272,7272,,14,1,4,5
7273,7273,,52,23,14,37
7274,7274,,120,3,3,6
7275,7275,,21,4,1,5
7276,7276,,14,5,1,6
7277,7277,,14,2,0,2
7278,7278,,66,0,3,3
7279,7279,,66,1,2,3
7280,7280,,43,7,6,13
7281,7281,,43,14,21,35
7282,7282,,43,4,2,6
7283,7283,,43,4,2,6
7284,7284,,127,0,1,1
7285,7285,,3,2,2,4
7286,7286,,3,1,2,3
7287,7287,,21,24,26,50
7288,7288,,23,6,2,8
7289,7289,,21,1,1,2
7290,7290,,111,0,6,6
7291,7291,,23,1,5,6
7292,7292,,14,5,11,16
7293,7293,,14,35,98,133
7294,7294,,111,13,20,33
7295,7295,,15,1,2,3
7296,7296,,15,17,2,19
7297,7297,,14,2,5,7
7298,7298,,3,5,5,10
7299,7299,,23,3,13,16
7300,7300,,23,0,1,1
7301,7301,,23,8,10,18
7302,7302,,5,0,2,2
7303,7303,,23,2,3,5
7304,7304,,23,4,4,8
7305,7305,,23,9,4,13
7306,7306,,23,1,1,2
7307,7307,,14,1,5,6
7308,7308,,14,5,8,13
7309,7309,,14,4,3,7
7310,7310,,15,0,8,8
7311,7311,,15,16,5,21
7312,7312,,21,10,27,37
7313,7313,,23,7,4,11
7314,7314,,14,1,2,3
7315,7315,,14,1,4,5
7316,7316,,3,0,4,4
7317,7317,,23,83,114,197
7318,7318,,15,6,16,22
7319,7319,,24,2,9,11
7320,7320,,43,3,2,5
7321,7321,,31,13,13,26
7322,7322,,31,0,1,1
7323,7323,,31,0,1,1
7324,7324,,8,16,2,18
7325,7325,,8,0,4,4
7326,7326,,31,14,22,36
7327,7327,,8,1,3,4
7328,7328,,8,1,0,1
7329,7329,,8,2,0,2
7330,7330,,8,0,2,2
7331,7331,,8,0,9,9
7332,7332,,3,10,13,23
7333,7333,,23,0,9,9
7334,7334,,0,1,0,1
7335,7335,,5,29,21,50
7336,7336,,15,1,0,1
7337,7337,,31,1,1,2
7338,7338,,31,1,2,3
7339,7339,,14,2,1,3
7340,7340,,21,0,1,1
7341,7341,,5,20,24,44
7342,7342,,21,3,2,5
7343,7343,,14,4,2,6
7344,7344,,14,0,2,2
7345,7345,,15,6,9,15
7346,7346,,23,7,10,17
7347,7347,,127,1,0,1
7348,7348,,23,2,6,8
7349,7349,,120,15,1,16
7350,7350,,43,7,1,8
7351,7351,,23,2,3,5
7352,7352,,23,2,1,3
7353,7353,,31,2,8,10
7354,7354,,31,1,6,7
7355,7355,,111,1,0,1
7356,7356,,14,0,2,2
7357,7357,,14,15,10,25
7358,7358,,8,2,3,5
7359,7359,,8,1,0,1
7360,7360,,8,0,3,3
7361,7361,,15,0,1,1
7362,7362,,14,2,0,2
7363,7363,,15,1,1,2
7364,7364,,15,0,4,4
7365,7365,,43,1,2,3
7366,7366,,23,0,4,4
7367,7367,,23,2,1,3
7368,7368,,15,1,1,2
7369,7369,,76,5,0,5
7370,7370,,15,2,5,7
7371,7371,,6,3,6,9
7372,7372,,23,0,1,1
7373,7373,,0,2,24,26
7374,7374,,23,0,3,3
7375,7375,,23,0,2,2
7376,7376,,43,0,1,1
7377,7377,,31,1,8,9
7378,7378,,31,1,1,2
7379,7379,,31,2,2,4
7380,7380,,15,2,1,3
7381,7381,,11,1,0,1
7382,7382,,23,1,0,1
7383,7383,,11,6,3,9
7384,7384,,11,1,0,1
7385,7385,,8,1,2,3
7386,7386,,8,8,0,8
7387,7387,,23,1,2,3
7388,7388,,111,0,2,2
7389,7389,,21,13,9,22
7390,7390,,18,21,3,24
7391,7391,,105,3,4,7
7392,7392,,15,1,6,7
7393,7393,,45,3,4,7
7394,7394,,43,12,11,23
7395,7395,,43,24,28,52
7396,7396,,127,2,1,3
7397,7397,,127,0,3,3
7398,7398,,23,1,1,2
7399,7399,,15,2,4,6
7400,7400,,15,2,0,2
7401,7401,,66,3,0,3
7402,7402,,8,0,1,1
7403,7403,,43,0,1,1
7404,7404,,5,2,8,10
7405,7405,,45,8,20,28
7406,7406,,127,5,2,7
7407,7407,,23,15,22,37
7408,7408,,8,3,2,5
7409,7409,,24,13,21,34
7410,7410,,45,1,0,1
7411,7411,,31,13,12,25
7412,7412,,127,6,14,20
7413,7413,,127,2,2,4
7414,7414,,3,3,2,5
7415,7415,,52,2,17,19
7416,7416,,24,0,3,3
7417,7417,,24,3,0,3
7418,7418,,24,6,0,6
7419,7419,,127,2,0,2
7420,7420,,23,3,3,6
7421,7421,,43,2,5,7
7422,7422,,105,0,1,1
7423,7423,,111,37,28,65
7424,7424,,111,18,12,30
7425,7425,,23,9,16,25
7426,7426,,105,0,2,2
7427,7427,,23,1,5,6
7428,7428,,23,2,5,7
7429,7429,,11,6,5,11
7430,7430,,0,6,23,29
7431,7431,,23,3,4,7
7432,7432,,23,0,2,2
7433,7433,,43,2,14,16
7434,7434,,11,0,8,8
7435,7435,,11,1,0,1
7436,7436,,11,3,1,4
7437,7437,,11,4,3,7
7438,7438,,15,5,8,13
7439,7439,,8,6,2,8
7440,7440,,23,7,6,13
7441,7441,,15,2,1,3
7442,7442,,15,8,9,17
7443,7443,,23,12,18,30
7444,7444,,23,8,9,17
7445,7445,,21,4,5,9
7446,7446,,43,0,1,1
7447,7447,,127,1,0,1
7448,7448,,8,1,0,1
7449,7449,,45,8,4,12
7450,7450,,21,1,2,3
7451,7451,,31,0,2,2
7452,7452,,23,3,2,5
7453,7453,,0,2,7,9
7454,7454,,23,0,2,2
7455,7455,,3,1,1,2
7456,7456,,3,1,3,4
7457,7457,,88,9,4,13
7458,7458,,127,9,8,17
7459,7459,,43,2,5,7
7460,7460,,43,4,7,11
7461,7461,,43,20,31,51
7462,7462,,8,9,20,29
7463,7463,,24,19,18,37
7464,7464,,88,7,0,7
7465,7465,,21,8,25,33
7466,7466,,15,3,3,6
7467,7467,,66,20,18,38
7468,7468,,23,1,0,1
7469,7469,,66,1,0,1
7470,7470,,23,3,4,7
7471,7471,,52,0,4,4
7472,7472,,23,21,25,46
7473,7473,,23,2,1,3
7474,7474,,23,3,7,10
7475,7475,,127,3,1,4
7476,7476,,23,1,0,1
7477,7477,,21,6,2,8
7478,7478,,23,1,2,3
7479,7479,,15,5,11,16
7480,7480,,11,10,12,22
7481,7481,,76,2,9,11
7482,7482,,3,0,2,2
7483,7483,,76,2,3,5
7484,7484,,23,1,0,1
7485,7485,,23,3,9,12
7486,7486,,43,0,1,1
7487,7487,,66,1,0,1
7488,7488,,8,6,6,12
7489,7489,,88,2,5,7
7490,7490,,8,0,2,2
7491,7491,,8,1,0,1
7492,7492,,120,4,4,8
7493,7493,,23,21,8,29
7494,7494,,43,1,0,1
7495,7495,,23,0,2,2
7496,7496,,23,2,0,2
7497,7497,,127,6,44,50
7498,7498,,127,17,9,26
7499,7499,,127,1,1,2
7500,7500,,23,4,5,9
7501,7501,,127,0,3,3
7502,7502,,23,7,1,8
7503,7503,,23,52,4,56
7504,7504,,23,0,1,1
7505,7505,,23,0,1,1
7506,7506,,43,81,127,208
7507,7507,,43,1,0,1
7508,7508,,18,3,3,6
7509,7509,,18,19,27,46
7510,7510,,5,5,15,20
7511,7511,,43,15,10,25
7512,7512,,23,13,12,25
7513,7513,,8,2,0,2
7514,7514,,18,0,1,1
7515,7515,,23,6,3,9
7516,7516,,8,1,2,3
7517,7517,,15,1,4,5
7518,7518,,14,3,2,5
7519,7519,,15,4,3,7
7520,7520,,23,1,0,1
7521,7521,,8,1,2,3
7522,7522,,8,0,4,4
7523,7523,,8,0,4,4
7524,7524,,8,4,1,5
7525,7525,,8,6,6,12
7526,7526,,105,1,0,1
7527,7527,,5,6,3,9
7528,7528,,15,4,6,10
7529,7529,,8,1,3,4
7530,7530,,8,1,0,1
7531,7531,,52,9,6,15
7532,7532,,127,3,0,3
7533,7533,,15,4,11,15
7534,7534,,18,2,1,3
7535,7535,,18,1,1,2
7536,7536,,21,24,11,35
7537,7537,,21,4,9,13
7538,7538,,8,1,2,3
7539,7539,,21,0,2,2
7540,7540,,21,0,7,7
7541,7541,,23,0,2,2
7542,7542,,21,2,8,10
7543,7543,,23,63,107,170
7544,7544,,15,0,1,1
7545,7545,,15,3,0,3
7546,7546,,21,14,15,29
7547,7547,,23,0,1,1
7548,7548,,43,1,10,11
7549,7549,,8,2,0,2
7550,7550,,8,2,3,5
7551,7551,,8,4,6,10
7552,7552,,127,8,10,18
7553,7553,,43,3,0,3
7554,7554,,8,11,0,11
7555,7555,,23,4,10,14
7556,7556,,88,3,3,6
7557,7557,,88,3,3,6
7558,7558,,43,2,9,11
7559,7559,,45,3,7,10
7560,7560,,23,7,1,8
7561,7561,,43,8,5,13
7562,7562,,30,0,1,1
7563,7563,,30,1,0,1
7564,7564,,8,0,8,8
7565,7565,,15,0,12,12
7566,7566,,8,4,12,16
7567,7567,,8,1,2,3
7568,7568,,8,0,1,1
7569,7569,,45,0,2,2
7570,7570,,127,1,0,1
7571,7571,,23,3,9,12
7572,7572,,127,2,2,4
7573,7573,,14,1,1,2
7574,7574,,14,3,3,6
7575,7575,,23,0,1,1
7576,7576,,11,10,4,14
7577,7577,,0,3,0,3
7578,7578,,105,0,2,2
7579,7579,,21,14,21,35
7580,7580,,14,26,23,49
7581,7581,,14,3,12,15
7582,7582,,14,11,14,25
7583,7583,,8,4,14,18
7584,7584,,23,2,5,7
7585,7585,,23,3,2,5
7586,7586,,127,19,6,25
7587,7587,,8,1,1,2
7588,7588,,8,0,12,12
7589,7589,,15,0,1,1
7590,7590,,15,5,1,6
7591,7591,,76,0,2,2
7592,7592,,23,10,19,29
7593,7593,,23,8,19,27
7594,7594,,3,13,7,20
7595,7595,,5,3,3,6
7596,7596,,11,1,13,14
7597,7597,,14,9,2,11
7598,7598,,11,0,1,1
7599,7599,,24,10,13,23
7600,7600,,23,0,2,2
7601,7601,,23,1,3,4
7602,7602,,23,4,6,10
7603,7603,,105,0,1,1
7604,7604,,5,3,9,12
7605,7605,,21,0,1,1
7606,7606,,15,5,2,7
7607,7607,,23,0,1,1
7608,7608,,23,4,3,7
7609,7609,,11,0,2,2
7610,7610,,11,1,4,5
7611,7611,,8,15,11,26
7612,7612,,127,0,1,1
7613,7613,,23,4,6,10
7614,7614,,8,8,7,15
7615,7615,,8,15,13,28
7616,7616,,14,10,2,12
7617,7617,,8,2,2,4
7618,7618,,0,2,7,9
7619,7619,,8,2,7,9
7620,7620,,43,4,12,16
7621,7621,,105,8,7,15
7622,7622,,3,22,8,30
7623,7623,,14,0,3,3
7624,7624,,3,21,20,41
7625,7625,,23,1,4,5
7626,7626,,111,0,2,2
7627,7627,,45,0,1,1
7628,7628,,45,3,0,3
7629,7629,,52,1,0,1
7630,7630,,21,1,2,3
7631,7631,,21,1,3,4
7632,7632,,120,2,0,2
7633,7633,,0,4,10,14
7634,7634,,52,6,30,36
7635,7635,,105,4,0,4
7636,7636,,5,2,2,4
7637,7637,,43,2,0,2
7638,7638,,21,1,0,1
7639,7639,,15,0,3,3
7640,7640,,111,15,26,41
7641,7641,,105,3,2,5
7642,7642,,76,0,3,3
7643,7643,,23,1,3,4
7644,7644,,43,0,3,3
7645,7645,,31,5,7,12
7646,7646,,31,4,0,4
7647,7647,,21,3,2,5
7648,7648,,18,5,17,22
7649,7649,,31,7,5,12
7650,7650,,15,0,1,1
7651,7651,,23,5,10,15
7652,7652,,23,0,1,1
7653,7653,,105,3,0,3
7654,7654,,8,0,1,1
7655,7655,,8,2,6,8
7656,7656,,14,2,3,5
7657,7657,,21,8,0,8
7658,7658,,127,12,3,15
7659,7659,,127,2,3,5
7660,7660,,127,1,1,2
7661,7661,,23,25,4,29
7662,7662,,23,0,1,1
7663,7663,,43,3,3,6
7664,7664,,8,0,1,1
7665,7665,,15,2,4,6
7666,7666,,88,4,1,5
7667,7667,,14,5,6,11
7668,7668,,23,1,0,1
7669,7669,,5,9,22,31
7670,7670,,11,4,11,15
7671,7671,,23,1,0,1
7672,7672,,8,3,6,9
7673,7673,,31,5,1,6
7674,7674,,11,8,4,12
7675,7675,,15,2,5,7
7676,7676,,8,7,7,14
7677,7677,,127,3,1,4
7678,7678,,45,11,10,21
7679,7679,,45,26,52,78
7680,7680,,45,4,6,10
7681,7681,,45,10,1,11
7682,7682,,31,6,1,7
7683,7683,,14,1,2,3
7684,7684,,127,0,7,7
7685,7685,,111,2,4,6
7686,7686,,111,1,1,2
7687,7687,,111,5,2,7
7688,7688,,21,6,10,16
7689,7689,,21,7,5,12
7690,7690,,15,0,6,6
7691,7691,,23,5,7,12
7692,7692,,23,10,10,20
7693,7693,,3,6,7,13
7694,7694,,8,7,4,11
7695,7695,,127,1,2,3
7696,7696,,18,0,1,1
7697,7697,,0,2,4,6
7698,7698,,127,1,1,2
7699,7699,,52,1,2,3
7700,7700,,23,3,3,6
7701,7701,,21,41,26,67
7702,7702,,23,4,0,4
7703,7703,,111,0,1,1
7704,7704,,14,1,0,1
7705,7705,,31,1,2,3
7706,7706,,23,2,3,5
7707,7707,,43,7,7,14
7708,7708,,23,2,0,2
7709,7709,,105,2,1,3
7710,7710,,31,1,1,2
7711,7711,,31,1,5,6
7712,7712,,23,4,6,10
7713,7713,,0,5,18,23
7714,7714,,23,1,3,4
7715,7715,,8,2,1,3
7716,7716,,8,2,1,3
7717,7717,,111,2,0,2
7718,7718,,45,0,1,1
7719,7719,,45,1,2,3
7720,7720,,23,32,25,57
7721,7721,,18,0,1,1
7722,7722,,18,5,1,6
7723,7723,,18,0,1,1
7724,7724,,18,2,3,5
7725,7725,,43,32,3,35
7726,7726,,105,3,12,15
7727,7727,,8,8,5,13
7728,7728,,23,2,5,7
7729,7729,,23,11,1,12
7730,7730,,127,0,3,3
7731,7731,,31,0,2,2
7732,7732,,15,4,8,12
7733,7733,,127,3,3,6
7734,7734,,127,2,3,5
7735,7735,,111,5,6,11
7736,7736,,11,1,4,5
7737,7737,,21,4,3,7
7738,7738,,11,22,27,49
7739,7739,,3,0,2,2
7740,7740,,3,14,10,24
7741,7741,,31,2,6,8
7742,7742,,31,12,12,24
7743,7743,,5,10,11,21
7744,7744,,3,3,1,4
7745,7745,,8,3,1,4
7746,7746,,11,0,3,3
7747,7747,,8,3,0,3
7748,7748,,8,0,3,3
7749,7749,,15,5,1,6
7750,7750,,8,2,14,16
7751,7751,,8,0,3,3
7752,7752,,21,3,2,5
7753,7753,,52,8,3,11
7754,7754,,0,7,5,12
7755,7755,,8,7,4,11
7756,7756,,8,4,5,9
7757,7757,,43,2,1,3
7758,7758,,43,1,1,2
7759,7759,,15,5,3,8
7760,7760,,24,5,10,15
7761,7761,,3,8,8,16
7762,7762,,23,2,0,2
7763,7763,,31,6,0,6
7764,7764,,15,2,0,2
7765,7765,,23,3,6,9
7766,7766,,8,12,18,30
7767,7767,,6,7,10,17
7768,7768,,66,1,0,1
7769,7769,,43,1,0,1
7770,7770,,127,14,16,30
7771,7771,,21,3,2,5
7772,7772,,14,3,11,14
7773,7773,,0,3,0,3
7774,7774,,23,0,6,6
7775,7775,,0,4,2,6
7776,7776,,21,14,17,31
7777,7777,,43,0,6,6
7778,7778,,43,1,2,3
7779,7779,,43,1,4,5
7780,7780,,43,3,8,11
7781,7781,,23,3,0,3
7782,7782,,66,1,1,2
7783,7783,,23,8,16,24
7784,7784,,23,1,2,3
7785,7785,,88,2,2,4
7786,7786,,88,0,3,3
7787,7787,,15,2,2,4
7788,7788,,66,1,6,7
7789,7789,,52,7,20,27
7790,7790,,15,4,6,10
7791,7791,,23,6,3,9
7792,7792,,43,5,9,14
7793,7793,,23,9,9,18
7794,7794,,127,11,13,24
7795,7795,,66,2,19,21
7796,7796,,18,32,38,70
7797,7797,,14,6,5,11
7798,7798,,43,2,6,8
7799,7799,,43,2,2,4
7800,7800,,43,18,7,25
7801,7801,,43,0,3,3
7802,7802,,23,1,1,2
7803,7803,,14,10,31,41
7804,7804,,14,0,3,3
7805,7805,,14,8,3,11
7806,7806,,14,2,4,6
7807,7807,,76,3,3,6
7808,7808,,24,1,3,4
7809,7809,,45,2,1,3
7810,7810,,0,0,1,1
7811,7811,,21,25,42,67
7812,7812,,21,2,6,8
7813,7813,,21,1,0,1
7814,7814,,31,3,6,9
7815,7815,,8,0,2,2
7816,7816,,8,2,0,2
7817,7817,,31,1,4,5
7818,7818,,31,3,4,7
7819,7819,,8,1,1,2
7820,7820,,8,3,5,8
7821,7821,,31,4,2,6
7822,7822,,45,3,6,9
7823,7823,,8,4,6,10
7824,7824,,8,4,1,5
7825,7825,,52,0,1,1
7826,7826,,52,1,1,2
7827,7827,,120,9,14,23
7828,7828,,14,6,11,17
7829,7829,,23,2,1,3
7830,7830,,21,11,3,14
7831,7831,,0,3,5,8
7832,7832,,21,4,3,7
7833,7833,,23,0,2,2
7834,7834,,127,6,2,8
7835,7835,,23,14,7,21
7836,7836,,8,0,1,1
7837,7837,,31,2,0,2
7838,7838,,31,3,2,5
7839,7839,,31,9,20,29
7840,7840,,31,5,5,10
7841,7841,,8,2,1,3
7842,7842,,31,0,5,5
7843,7843,,8,0,1,1
7844,7844,,127,1,0,1
7845,7845,,8,1,1,2
7846,7846,,8,5,1,6
7847,7847,,31,2,2,4
7848,7848,,24,1,4,5
7849,7849,,23,1,7,8
7850,7850,,8,1,1,2
7851,7851,,8,2,2,4
7852,7852,,21,0,2,2
7853,7853,,31,4,2,6
7854,7854,,111,0,1,1
7855,7855,,14,2,1,3
7856,7856,,14,1,0,1
7857,7857,,23,61,92,153
7858,7858,,23,9,12,21
7859,7859,,127,0,5,5
7860,7860,,43,1,1,2
7861,7861,,6,1,0,1
7862,7862,,8,1,1,2
7863,7863,,8,1,0,1
7864,7864,,8,0,4,4
7865,7865,,14,3,0,3
7866,7866,,120,2,2,4
7867,7867,,14,11,44,55
7868,7868,,111,7,13,20
7869,7869,,111,9,23,32
7870,7870,,8,8,12,20
7871,7871,,105,2,5,7
7872,7872,,11,0,2,2
7873,7873,,8,1,1,2
7874,7874,,111,0,5,5
7875,7875,,111,3,8,11
7876,7876,,8,1,5,6
7877,7877,,23,1,0,1
7878,7878,,14,0,6,6
7879,7879,,0,3,3,6
7880,7880,,8,4,3,7
7881,7881,,8,3,3,6
7882,7882,,120,5,3,8
7883,7883,,23,11,20,31
7884,7884,,23,1,1,2
7885,7885,,31,1,0,1
7886,7886,,127,2,4,6
7887,7887,,15,5,4,9
7888,7888,,24,0,2,2
7889,7889,,24,17,10,27
7890,7890,,23,1,3,4
7891,7891,,8,2,1,3
7892,7892,,24,3,2,5
7893,7893,,24,1,1,2
7894,7894,,8,0,1,1
7895,7895,,76,3,6,9
7896,7896,,76,1,2,3
7897,7897,,66,0,1,1
7898,7898,,23,2,7,9
7899,7899,,23,3,0,3
7900,7900,,23,14,27,41
7901,7901,,111,0,2,2
7902,7902,,111,2,0,2
7903,7903,,15,2,1,3
7904,7904,,23,1,2,3
7905,7905,,21,35,11,46
7906,7906,,43,0,1,1
7907,7907,,23,13,8,21
7908,7908,,23,3,3,6
7909,7909,,23,1,4,5
7910,7910,,45,6,19,25
7911,7911,,8,3,8,11
7912,7912,,11,1,16,17
7913,7913,,11,1,0,1
7914,7914,,3,1,2,3
7915,7915,,8,5,10,15
7916,7916,,21,2,5,7
7917,7917,,23,29,29,58
7918,7918,,8,2,3,5
7919,7919,,14,0,2,2
7920,7920,,14,2,12,14
7921,7921,,14,6,3,9
7922,7922,,23,14,10,24
7923,7923,,15,3,5,8
7924,7924,,88,0,1,1
7925,7925,,111,1,1,2
7926,7926,,23,4,2,6
7927,7927,,11,5,47,52
7928,7928,,15,1,2,3
7929,7929,,8,1,6,7
7930,7930,,45,3,5,8
7931,7931,,23,9,20,29
7932,7932,,23,0,1,1
7933,7933,,127,1,1,2
7934,7934,,111,8,13,21
7935,7935,,111,3,1,4
7936,7936,,8,0,1,1
7937,7937,,8,0,1,1
7938,7938,,8,1,1,2
7939,7939,,14,11,12,23
7940,7940,,23,1,0,1
7941,7941,,43,2,3,5
7942,7942,,15,2,0,2
7943,7943,,111,1,2,3
7944,7944,,76,7,11,18
7945,7945,,8,6,4,10
7946,7946,,8,1,0,1
7947,7947,,15,19,37,56
7948,7948,,23,6,2,8
7949,7949,,0,6,17,23
7950,7950,,8,1,0,1
7951,7951,,23,11,16,27
7952,7952,,52,13,25,38
7953,7953,,8,0,14,14
7954,7954,,23,8,16,24
7955,7955,,8,1,2,3
7956,7956,,8,2,2,4
7957,7957,,23,3,4,7
7958,7958,,3,0,4,4
7959,7959,,8,1,0,1
7960,7960,,21,4,4,8
7961,7961,,3,3,6,9
7962,7962,,23,7,8,15
7963,7963,,21,1,1,2
7964,7964,,8,6,1,7
7965,7965,,23,3,7,10
7966,7966,,23,3,0,3
7967,7967,,23,2,7,9
7968,7968,,23,2,2,4
7969,7969,,127,3,4,7
7970,7970,,23,0,1,1
7971,7971,,21,12,0,12
7972,7972,,15,9,7,16
7973,7973,,23,2,2,4
7974,7974,,8,7,8,15
7975,7975,,3,0,1,1
7976,7976,,105,4,5,9
7977,7977,,14,4,2,6
7978,7978,,127,0,1,1
7979,7979,,52,8,3,11
7980,7980,,5,2,1,3
7981,7981,,5,3,2,5
7982,7982,,88,0,1,1
7983,7983,,88,1,2,3
7984,7984,,5,0,1,1
7985,7985,,8,4,1,5
7986,7986,,45,1,1,2
7987,7987,,23,45,36,81
7988,7988,,52,6,18,24
7989,7989,,66,3,19,22
7990,7990,,43,3,6,9
7991,7991,,23,21,23,44
7992,7992,,52,32,8,40
7993,7993,,3,7,2,9
7994,7994,,0,15,24,39
7995,7995,,43,2,2,4
7996,7996,,88,15,14,29
7997,7997,,23,6,4,10
7998,7998,,88,1,0,1
7999,7999,,23,1,3,4
8000,8000,,3,1,1,2
8001,8001,,3,1,7,8
8002,8002,,76,5,10,15
8003,8003,,76,0,1,1
8004,8004,,18,2,4,6
8005,8005,,14,3,4,7
8006,8006,,8,1,3,4
8007,8007,,23,9,1,10
8008,8008,,23,1,0,1
8009,8009,,0,1,7,8
8010,8010,,0,5,0,5
8011,8011,,0,1,1,2
8012,8012,,111,0,1,1
8013,8013,,66,2,6,8
8014,8014,,3,6,10,16
8015,8015,,66,2,0,2
8016,8016,,21,4,3,7
8017,8017,,66,3,18,21
8018,8018,,21,5,0,5
8019,8019,,45,0,2,2
8020,8020,,45,2,3,5
8021,8021,,23,3,1,4
8022,8022,,8,2,5,7
8023,8023,,11,4,2,6
8024,8024,,24,5,15,20
8025,8025,,24,1,0,1
8026,8026,,45,4,12,16
8027,8027,,45,1,1,2
8028,8028,,45,2,0,2
8029,8029,,24,5,5,10
8030,8030,,76,3,3,6
8031,8031,,8,16,17,33
8032,8032,,23,2,5,7
8033,8033,,43,2,2,4
8034,8034,,76,3,5,8
8035,8035,,52,1,3,4
8036,8036,,21,3,0,3
8037,8037,,76,2,12,14
8038,8038,,127,3,9,12
8039,8039,,14,1,5,6
8040,8040,,14,1,0,1
8041,8041,,14,5,1,6
8042,8042,,11,1,0,1
8043,8043,,23,1,0,1
8044,8044,,5,2,3,5
8045,8045,,31,2,2,4
8046,8046,,31,0,4,4
8047,8047,,31,0,1,1
8048,8048,,8,0,7,7
8049,8049,,23,15,16,31
8050,8050,,31,3,0,3
8051,8051,,15,5,3,8
8052,8052,,8,2,4,6
8053,8053,,8,5,5,10
8054,8054,,31,4,12,16
8055,8055,,3,0,2,2
8056,8056,,8,8,11,19
8057,8057,,14,1,0,1
8058,8058,,23,3,1,4
8059,8059,,18,5,2,7
8060,8060,,18,12,7,19
8061,8061,,23,4,4,8
8062,8062,,8,9,4,13
8063,8063,,23,2,2,4
8064,8064,,23,1,0,1
8065,8065,,52,9,5,14
8066,8066,,14,1,1,2
8067,8067,,43,0,3,3
8068,8068,,0,8,1,9
8069,8069,,8,3,2,5
8070,8070,,8,6,4,10
8071,8071,,31,4,3,7
8072,8072,,14,1,0,1
8073,8073,,23,1,0,1
8074,8074,,8,0,3,3
8075,8075,,111,1,0,1
8076,8076,,15,0,1,1
8077,8077,,120,2,1,3
8078,8078,,127,2,0,2
8079,8079,,127,5,1,6
8080,8080,,105,1,2,3
8081,8081,,88,0,6,6
8082,8082,,31,0,1,1
8083,8083,,15,0,4,4
8084,8084,,15,1,2,3
8085,8085,,21,1,3,4
8086,8086,,21,1,1,2
8087,8087,,21,11,26,37
8088,8088,,105,1,1,2
8089,8089,,105,2,2,4
8090,8090,,111,78,34,112
8091,8091,,76,0,3,3
8092,8092,,24,2,5,7
8093,8093,,111,0,1,1
8094,8094,,111,1,1,2
8095,8095,,8,7,8,15
8096,8096,,111,0,1,1
8097,8097,,15,0,1,1
8098,8098,,43,0,1,1
8099,8099,,23,8,8,16
8100,8100,,15,2,0,2
8101,8101,,11,2,0,2
8102,8102,,15,7,7,14
8103,8103,,8,2,1,3
8104,8104,,0,5,3,8
8105,8105,,8,3,4,7
8106,8106,,23,0,7,7
8107,8107,,23,2,0,2
8108,8108,,15,1,1,2
8109,8109,,8,2,0,2
8110,8110,,8,1,4,5
8111,8111,,23,1,2,3
8112,8112,,3,2,4,6
8113,8113,,23,0,2,2
8114,8114,,11,5,0,5
8115,8115,,15,1,0,1
8116,8116,,8,14,10,24
8117,8117,,23,0,4,4
8118,8118,,23,76,98,174
8119,8119,,18,0,3,3
8120,8120,,111,3,0,3
8121,8121,,23,10,10,20
8122,8122,,8,0,2,2
8123,8123,,14,3,10,13
